month,customer_id,plan_tier,acquisition_channel,sales_rep,mrr,status,cohort_month,prior_mrr,mrr_movement
2026-05,CUST-1381,SMB,Inbound,Jordan,1800,active,2026-01,1800,0
2026-05,CUST-1382,Enterprise,Inbound,Riley,18100,active,2026-01,18100,0
2026-05,CUST-1383,SMB,Inbound,Taylor,2000,active,2026-01,2000,0
2026-05,CUST-1384,Enterprise,Partner,Morgan,21400,active,2026-02,21400,0
2026-05,CUST-1385,Strategic,Inbound,Taylor,65800,active,2026-02,65800,0
2026-05,CUST-1386,SMB,Inbound,Jamie,1500,active,2026-02,1500,0
2026-05,CUST-1387,SMB,Outbound,Riley,1800,active,2026-02,1800,0
2026-05,CUST-1388,Mid-Market,Outbound,Taylor,6800,active,2026-02,6800,0
2026-05,CUST-1389,SMB,Event,Avery,1400,active,2026-02,1400,0
2026-05,CUST-1390,SMB,Outbound,Jordan,1800,active,2026-02,1800,0
2026-05,CUST-1391,SMB,Event,Casey,1600,active,2026-02,1600,0
2026-05,CUST-1392,SMB,Partner,Casey,1700,active,2026-03,1700,0
2026-05,CUST-1393,SMB,Event,Morgan,1600,active,2026-03,1600,0
2026-05,CUST-1394,Enterprise,Inbound,Jordan,21000,active,2026-03,21000,0
2026-05,CUST-1395,SMB,Outbound,Jamie,1300,active,2026-03,1300,0
2026-05,CUST-1396,Enterprise,Partner,Avery,16500,active,2026-03,16500,0
2026-05,CUST-1397,Mid-Market,Outbound,Avery,4900,active,2026-03,4900,0
2026-05,CUST-1398,Mid-Market,Inbound,Riley,7900,active,2026-04,7900,0
2026-05,CUST-1399,Mid-Market,Inbound,Morgan,7000,active,2026-04,7000,0
2026-05,CUST-1400,SMB,Outbound,Riley,2000,active,2026-04,2000,0
2026-05,CUST-1401,Enterprise,Outbound,Avery,27200,active,2026-04,27200,0
2026-05,CUST-1402,SMB,Partner,Riley,2200,active,2026-04,2200,0
2026-05,CUST-1403,Enterprise,Outbound,Jamie,40200,active,2026-04,40200,0
2026-05,CUST-1404,SMB,Outbound,Jordan,1200,contracted,2026-04,1400,-200
2026-05,CUST-1405,SMB,Outbound,Avery,2100,active,2026-04,2100,0
2026-05,CUST-1406,Mid-Market,Inbound,Taylor,5100,active,2026-04,5100,0
2026-05,CUST-1407,SMB,Outbound,Taylor,1400,new,2026-05,0,1400
2026-05,CUST-1408,Mid-Market,Inbound,Riley,7500,new,2026-05,0,7500
2026-05,CUST-1409,Mid-Market,Outbound,Jordan,8300,new,2026-05,0,8300
2026-05,CUST-1410,Mid-Market,Outbound,Morgan,8100,new,2026-05,0,8100
2026-05,CUST-1411,Mid-Market,Partner,Morgan,7500,new,2026-05,0,7500
2026-05,CUST-1412,Enterprise,Event,Jordan,30900,new,2026-05,0,30900
2026-05,CUST-1413,Mid-Market,Event,Jordan,7700,new,2026-05,0,7700
2026-06,CUST-1000,SMB,Inbound,Riley,1900,active,2024-01,1900,0
2026-06,CUST-1001,SMB,Outbound,Jamie,2200,active,2024-01,2200,0
2026-06,CUST-1002,SMB,Outbound,Taylor,2400,active,2024-01,2400,0
2026-06,CUST-1003,Mid-Market,Inbound,Casey,9200,active,2024-01,9200,0
2026-06,CUST-1004,SMB,Outbound,Riley,2600,active,2024-01,2600,0
2026-06,CUST-1005,Mid-Market,Outbound,Riley,8500,active,2024-01,8500,0
2026-06,CUST-1006,SMB,Event,Avery,3100,active,2024-01,3100,0
2026-06,CUST-1007,SMB,Partner,Casey,2000,active,2024-01,2000,0
2026-06,CUST-1009,SMB,Partner,Jordan,2500,contracted,2024-01,2900,-400
2026-06,CUST-1011,Mid-Market,Outbound,Taylor,12900,active,2024-01,12900,0
2026-06,CUST-1012,SMB,Partner,Casey,2700,active,2024-01,2700,0
2026-06,CUST-1015,Enterprise,Inbound,Jordan,37500,active,2024-01,37500,0
2026-06,CUST-1016,Mid-Market,Inbound,Riley,8800,active,2024-01,8800,0
2026-06,CUST-1017,Mid-Market,Inbound,Casey,8600,active,2024-01,8600,0
2026-06,CUST-1018,SMB,Event,Taylor,2400,active,2024-01,2400,0
2026-06,CUST-1019,Enterprise,Partner,Avery,39000,active,2024-01,39000,0
2026-06,CUST-1020,SMB,Inbound,Morgan,2600,active,2024-01,2600,0
2026-06,CUST-1021,SMB,Outbound,Jamie,2900,active,2024-01,2900,0
2026-06,CUST-1022,SMB,Outbound,Jordan,2500,active,2024-01,2500,0
2026-06,CUST-1025,SMB,Outbound,Morgan,2200,active,2024-01,2200,0
2026-06,CUST-1028,SMB,Inbound,Casey,1900,active,2024-01,1900,0
2026-06,CUST-1029,Strategic,Inbound,Avery,67900,active,2024-01,67900,0
2026-06,CUST-1030,Mid-Market,Inbound,Riley,8800,active,2024-01,8800,0
2026-06,CUST-1031,SMB,Inbound,Morgan,2400,active,2024-01,2400,0
2026-06,CUST-1032,SMB,Inbound,Casey,1700,active,2024-01,1700,0
2026-06,CUST-1033,Enterprise,Outbound,Casey,40500,active,2024-01,40500,0
2026-06,CUST-1037,SMB,Event,Jamie,2700,active,2024-01,2700,0
2026-06,CUST-1038,SMB,Inbound,Casey,2600,expanded,2024-01,2400,200
2026-06,CUST-1039,SMB,Inbound,Jordan,2400,active,2024-01,2400,0
2026-06,CUST-1040,SMB,Inbound,Morgan,2900,active,2024-01,2900,0
2026-06,CUST-1042,SMB,Outbound,Avery,3300,active,2024-01,3300,0
2026-06,CUST-1043,Mid-Market,Inbound,Jordan,6800,active,2024-01,6800,0
2026-06,CUST-1045,Strategic,Partner,Jordan,127400,active,2024-01,127400,0
2026-06,CUST-1046,Strategic,Inbound,Casey,114200,expanded,2024-01,103800,10400
2026-06,CUST-1047,Mid-Market,Partner,Jordan,8000,active,2024-01,8000,0
2026-06,CUST-1048,SMB,Inbound,Casey,2700,active,2024-01,2700,0
2026-06,CUST-1049,Mid-Market,Inbound,Jamie,8200,active,2024-01,8200,0
2026-06,CUST-1050,Mid-Market,Outbound,Jamie,10100,active,2024-01,10100,0
2026-06,CUST-1053,Enterprise,Inbound,Jordan,25500,active,2024-01,25500,0
2026-06,CUST-1055,Mid-Market,Inbound,Avery,5600,active,2024-01,5600,0
2026-06,CUST-1058,Mid-Market,Outbound,Jordan,8300,active,2024-01,8300,0
2026-06,CUST-1059,Mid-Market,Inbound,Casey,7300,active,2024-01,7300,0
2026-06,CUST-1060,SMB,Outbound,Morgan,2300,active,2024-01,2300,0
2026-06,CUST-1061,SMB,Inbound,Casey,1800,active,2024-01,1800,0
2026-06,CUST-1062,Mid-Market,Event,Riley,12600,active,2024-01,12600,0
2026-06,CUST-1063,SMB,Outbound,Jamie,2400,active,2024-01,2400,0
2026-06,CUST-1065,Mid-Market,Partner,Riley,11700,active,2024-01,11700,0
2026-06,CUST-1068,SMB,Partner,Taylor,2800,active,2024-01,2800,0
2026-06,CUST-1070,SMB,Partner,Jordan,2600,active,2024-01,2600,0
2026-06,CUST-1071,SMB,Inbound,Avery,2000,active,2024-01,2000,0
2026-06,CUST-1072,Mid-Market,Outbound,Jordan,10700,contracted,2024-01,12200,-1500
2026-06,CUST-1074,Mid-Market,Partner,Riley,6500,active,2024-01,6500,0
2026-06,CUST-1075,SMB,Partner,Avery,1700,active,2024-01,1700,0
2026-06,CUST-1078,SMB,Inbound,Casey,2400,active,2024-01,2400,0
2026-06,CUST-1079,Mid-Market,Event,Riley,8800,active,2024-01,8800,0
2026-06,CUST-1080,SMB,Partner,Casey,2900,active,2024-01,2900,0
2026-06,CUST-1081,SMB,Event,Riley,2900,active,2024-01,2900,0
2026-06,CUST-1082,Mid-Market,Inbound,Taylor,8400,active,2024-01,8400,0
2026-06,CUST-1083,Enterprise,Outbound,Jamie,30000,active,2024-01,30000,0
2026-06,CUST-1084,Mid-Market,Outbound,Riley,8500,active,2024-01,8500,0
2026-06,CUST-1085,Mid-Market,Inbound,Avery,10100,active,2024-01,10100,0
2026-06,CUST-1086,Strategic,Inbound,Casey,100200,active,2024-01,100200,0
2026-06,CUST-1087,Mid-Market,Event,Casey,9500,active,2024-01,9500,0
2026-06,CUST-1088,SMB,Inbound,Riley,2400,active,2024-01,2400,0
2026-06,CUST-1089,SMB,Event,Avery,1900,active,2024-01,1900,0
2026-06,CUST-1090,Mid-Market,Inbound,Jordan,13900,active,2024-01,13900,0
2026-06,CUST-1091,Enterprise,Outbound,Avery,30100,active,2024-01,30100,0
2026-06,CUST-1092,Mid-Market,Inbound,Casey,12800,active,2024-01,12800,0
2026-06,CUST-1093,SMB,Outbound,Jordan,2000,active,2024-01,2000,0
2026-06,CUST-1094,SMB,Partner,Taylor,1900,active,2024-01,1900,0
2026-06,CUST-1095,Mid-Market,Outbound,Jamie,6900,active,2024-01,6900,0
2026-06,CUST-1096,SMB,Inbound,Avery,0,churned,2024-01,2300,-2300
2026-06,CUST-1097,SMB,Inbound,Jamie,3200,active,2024-01,3200,0
2026-06,CUST-1098,Mid-Market,Inbound,Morgan,11200,active,2024-01,11200,0
2026-06,CUST-1099,Mid-Market,Outbound,Avery,6800,active,2024-01,6800,0
2026-06,CUST-1101,Mid-Market,Inbound,Taylor,12000,active,2024-01,12000,0
2026-06,CUST-1102,SMB,Inbound,Taylor,2900,active,2024-01,2900,0
2026-06,CUST-1103,SMB,Outbound,Taylor,2200,active,2024-01,2200,0
2026-06,CUST-1104,Mid-Market,Outbound,Casey,8800,active,2024-01,8800,0
2026-06,CUST-1105,SMB,Outbound,Riley,1500,active,2024-01,1500,0
2026-06,CUST-1106,Mid-Market,Inbound,Casey,12700,active,2024-01,12700,0
2026-06,CUST-1108,SMB,Inbound,Jamie,1900,active,2024-01,1900,0
2026-06,CUST-1109,Mid-Market,Outbound,Jordan,9800,active,2024-01,9800,0
2026-06,CUST-1110,SMB,Outbound,Taylor,3000,active,2024-01,3000,0
2026-06,CUST-1111,SMB,Inbound,Taylor,3500,active,2024-01,3500,0
2026-06,CUST-1112,Mid-Market,Partner,Taylor,7700,active,2024-01,7700,0
2026-06,CUST-1113,SMB,Outbound,Riley,3000,contracted,2024-01,3300,-300
2026-06,CUST-1114,Strategic,Event,Taylor,98600,active,2024-01,98600,0
2026-06,CUST-1117,SMB,Inbound,Avery,3300,active,2024-01,3300,0
2026-06,CUST-1118,Mid-Market,Inbound,Taylor,8700,active,2024-01,8700,0
2026-06,CUST-1120,SMB,Inbound,Avery,3500,active,2024-01,3500,0
2026-06,CUST-1122,Enterprise,Partner,Casey,32200,active,2024-01,32200,0
2026-06,CUST-1124,Enterprise,Inbound,Taylor,30800,active,2024-01,30800,0
2026-06,CUST-1128,Mid-Market,Inbound,Morgan,10000,contracted,2024-01,12000,-2000
2026-06,CUST-1129,Enterprise,Partner,Jordan,42200,active,2024-01,42200,0
2026-06,CUST-1130,Mid-Market,Inbound,Jordan,5900,active,2024-01,5900,0
2026-06,CUST-1131,Enterprise,Outbound,Jamie,27900,active,2024-01,27900,0
2026-06,CUST-1132,Mid-Market,Event,Taylor,12000,active,2024-01,12000,0
2026-06,CUST-1133,SMB,Inbound,Riley,3700,active,2024-01,3700,0
2026-06,CUST-1134,SMB,Outbound,Morgan,3400,active,2024-01,3400,0
2026-06,CUST-1135,Mid-Market,Inbound,Casey,6900,active,2024-01,6900,0
2026-06,CUST-1136,Strategic,Outbound,Riley,121100,active,2024-01,121100,0
2026-06,CUST-1137,SMB,Inbound,Jamie,3300,active,2024-01,3300,0
2026-06,CUST-1139,Mid-Market,Event,Jordan,11100,active,2024-01,11100,0
2026-06,CUST-1141,Mid-Market,Inbound,Riley,6900,active,2024-01,6900,0
2026-06,CUST-1142,SMB,Partner,Avery,2300,active,2024-01,2300,0
2026-06,CUST-1143,SMB,Inbound,Jordan,2500,active,2024-01,2500,0
2026-06,CUST-1144,SMB,Partner,Jordan,2300,active,2024-01,2300,0
2026-06,CUST-1145,Mid-Market,Event,Jamie,13000,expanded,2024-01,12100,900
2026-06,CUST-1146,Enterprise,Partner,Morgan,34800,active,2024-01,34800,0
2026-06,CUST-1148,Mid-Market,Inbound,Casey,7800,active,2024-01,7800,0
2026-06,CUST-1149,SMB,Partner,Avery,2900,active,2024-01,2900,0
2026-06,CUST-1150,Mid-Market,Outbound,Jordan,10100,active,2024-01,10100,0
2026-06,CUST-1151,Mid-Market,Outbound,Taylor,8800,expanded,2024-01,7800,1000
2026-06,CUST-1152,SMB,Inbound,Jordan,2100,active,2024-01,2100,0
2026-06,CUST-1154,SMB,Outbound,Jamie,2800,active,2024-01,2800,0
2026-06,CUST-1155,Mid-Market,Partner,Jordan,8800,active,2024-01,8800,0
2026-06,CUST-1156,SMB,Partner,Casey,3400,active,2024-01,3400,0
2026-06,CUST-1157,SMB,Event,Taylor,2400,active,2024-01,2400,0
2026-06,CUST-1159,Mid-Market,Outbound,Taylor,9700,active,2024-01,9700,0
2026-06,CUST-1160,SMB,Inbound,Jordan,1800,active,2024-01,1800,0
2026-06,CUST-1162,Strategic,Outbound,Riley,96300,active,2024-01,96300,0
2026-06,CUST-1163,SMB,Outbound,Taylor,1900,active,2024-01,1900,0
2026-06,CUST-1164,SMB,Outbound,Avery,2000,active,2024-01,2000,0
2026-06,CUST-1166,Mid-Market,Inbound,Casey,10800,active,2024-01,10800,0
2026-06,CUST-1168,Enterprise,Outbound,Avery,31500,active,2024-01,31500,0
2026-06,CUST-1169,Strategic,Outbound,Morgan,76700,active,2024-01,76700,0
2026-06,CUST-1170,SMB,Inbound,Riley,2200,active,2024-01,2200,0
2026-06,CUST-1171,Mid-Market,Inbound,Avery,7300,active,2024-01,7300,0
2026-06,CUST-1176,Strategic,Event,Jordan,101100,active,2024-01,101100,0
2026-06,CUST-1177,SMB,Inbound,Morgan,3300,active,2024-01,3300,0
2026-06,CUST-1178,Mid-Market,Partner,Jamie,11400,active,2024-01,11400,0
2026-06,CUST-1180,SMB,Inbound,Jordan,3300,active,2024-01,3300,0
2026-06,CUST-1181,Mid-Market,Outbound,Avery,9900,active,2024-01,9900,0
2026-06,CUST-1183,Mid-Market,Partner,Taylor,9800,active,2024-01,9800,0
2026-06,CUST-1186,Mid-Market,Outbound,Casey,6100,active,2024-01,6100,0
2026-06,CUST-1187,Enterprise,Inbound,Jamie,34200,active,2024-01,34200,0
2026-06,CUST-1189,Mid-Market,Inbound,Riley,9600,active,2024-01,9600,0
2026-06,CUST-1190,Strategic,Outbound,Casey,92400,active,2024-01,92400,0
2026-06,CUST-1191,SMB,Partner,Jamie,2400,active,2024-01,2400,0
2026-06,CUST-1192,SMB,Partner,Avery,2900,active,2024-01,2900,0
2026-06,CUST-1193,Mid-Market,Outbound,Morgan,9400,active,2024-01,9400,0
2026-06,CUST-1194,SMB,Inbound,Jordan,2800,active,2024-01,2800,0
2026-06,CUST-1195,SMB,Inbound,Riley,3100,active,2024-01,3100,0
2026-06,CUST-1196,Mid-Market,Outbound,Taylor,9900,active,2024-01,9900,0
2026-06,CUST-1197,SMB,Outbound,Jordan,2200,active,2024-01,2200,0
2026-06,CUST-1198,Mid-Market,Inbound,Avery,8200,contracted,2024-01,9100,-900
2026-06,CUST-1199,SMB,Inbound,Jordan,2000,active,2024-01,2000,0
2026-06,CUST-1202,SMB,Outbound,Taylor,2700,active,2024-01,2700,0
2026-06,CUST-1203,SMB,Partner,Jordan,2900,active,2024-01,2900,0
2026-06,CUST-1204,Mid-Market,Inbound,Taylor,11500,active,2024-01,11500,0
2026-06,CUST-1207,SMB,Inbound,Riley,1500,active,2024-01,1500,0
2026-06,CUST-1208,SMB,Outbound,Casey,2100,active,2024-01,2100,0
2026-06,CUST-1210,Mid-Market,Inbound,Jamie,13200,expanded,2024-01,11700,1500
2026-06,CUST-1211,SMB,Outbound,Avery,2600,active,2024-01,2600,0
2026-06,CUST-1213,Mid-Market,Inbound,Jamie,11800,active,2024-01,11800,0
2026-06,CUST-1214,Mid-Market,Partner,Jamie,10000,active,2024-01,10000,0
2026-06,CUST-1219,Strategic,Outbound,Casey,76200,active,2024-01,76200,0
2026-06,CUST-1220,SMB,Event,Casey,2000,active,2024-01,2000,0
2026-06,CUST-1222,Enterprise,Inbound,Avery,29600,active,2024-01,29600,0
2026-06,CUST-1224,Mid-Market,Outbound,Avery,7700,active,2024-01,7700,0
2026-06,CUST-1225,SMB,Partner,Morgan,3500,active,2024-01,3500,0
2026-06,CUST-1226,SMB,Inbound,Jordan,2000,active,2024-01,2000,0
2026-06,CUST-1227,Enterprise,Inbound,Taylor,19600,active,2024-01,19600,0
2026-06,CUST-1228,SMB,Outbound,Jamie,2400,active,2024-01,2400,0
2026-06,CUST-1229,Mid-Market,Outbound,Jamie,9400,active,2024-01,9400,0
2026-06,CUST-1231,Strategic,Partner,Avery,77500,active,2024-01,77500,0
2026-06,CUST-1233,SMB,Outbound,Morgan,2200,active,2024-01,2200,0
2026-06,CUST-1234,Strategic,Outbound,Jamie,105400,active,2024-01,105400,0
2026-06,CUST-1235,Mid-Market,Outbound,Taylor,6500,active,2024-02,6500,0
2026-06,CUST-1236,SMB,Inbound,Jordan,1400,active,2024-02,1400,0
2026-06,CUST-1239,SMB,Inbound,Jordan,1400,active,2024-02,1400,0
2026-06,CUST-1241,Enterprise,Inbound,Casey,18800,active,2024-02,18800,0
2026-06,CUST-1242,Mid-Market,Inbound,Riley,7300,expanded,2024-03,6300,1000
2026-06,CUST-1243,SMB,Inbound,Taylor,2500,active,2024-03,2500,0
2026-06,CUST-1244,Enterprise,Outbound,Taylor,25800,active,2024-03,25800,0
2026-06,CUST-1245,Mid-Market,Outbound,Riley,7900,active,2024-03,7900,0
2026-06,CUST-1246,SMB,Outbound,Avery,1700,active,2024-03,1700,0
2026-06,CUST-1247,Mid-Market,Inbound,Riley,4700,active,2024-04,4700,0
2026-06,CUST-1250,Mid-Market,Inbound,Riley,4400,active,2024-04,4400,0
2026-06,CUST-1251,SMB,Outbound,Riley,2700,active,2024-04,2700,0
2026-06,CUST-1252,Mid-Market,Inbound,Taylor,8800,active,2024-04,8800,0
2026-06,CUST-1253,SMB,Partner,Jordan,1200,active,2024-04,1200,0
2026-06,CUST-1254,SMB,Inbound,Casey,1700,active,2024-05,1700,0
2026-06,CUST-1255,SMB,Outbound,Avery,2000,active,2024-05,2000,0
2026-06,CUST-1256,Enterprise,Inbound,Avery,33000,active,2024-05,33000,0
2026-06,CUST-1259,Enterprise,Outbound,Morgan,28900,active,2024-05,28900,0
2026-06,CUST-1261,Mid-Market,Outbound,Riley,5700,active,2024-06,5700,0
2026-06,CUST-1262,Mid-Market,Inbound,Morgan,5700,active,2024-06,5700,0
2026-06,CUST-1263,Mid-Market,Outbound,Riley,4400,active,2024-06,4400,0
2026-06,CUST-1264,Mid-Market,Inbound,Morgan,7600,active,2024-06,7600,0
2026-06,CUST-1266,SMB,Partner,Casey,1600,active,2024-07,1600,0
2026-06,CUST-1268,SMB,Outbound,Taylor,1200,active,2024-07,1200,0
2026-06,CUST-1269,SMB,Outbound,Riley,2300,active,2024-07,2300,0
2026-06,CUST-1270,SMB,Partner,Jamie,2300,active,2024-07,2300,0
2026-06,CUST-1276,Enterprise,Outbound,Jordan,22900,active,2024-08,22900,0
2026-06,CUST-1277,SMB,Partner,Casey,2300,active,2024-09,2300,0
2026-06,CUST-1279,SMB,Partner,Morgan,2200,active,2024-09,2200,0
2026-06,CUST-1281,Mid-Market,Outbound,Casey,4600,active,2024-09,4600,0
2026-06,CUST-1282,SMB,Event,Morgan,2100,active,2024-09,2100,0
2026-06,CUST-1283,SMB,Inbound,Jamie,1600,active,2024-09,1600,0
2026-06,CUST-1285,Mid-Market,Partner,Riley,8300,active,2024-10,8300,0
2026-06,CUST-1286,SMB,Inbound,Jordan,2200,active,2024-10,2200,0
2026-06,CUST-1287,SMB,Outbound,Casey,1500,active,2024-10,1500,0
2026-06,CUST-1288,SMB,Partner,Jordan,1800,active,2024-10,1800,0
2026-06,CUST-1290,Mid-Market,Inbound,Taylor,6200,active,2024-10,6200,0
2026-06,CUST-1292,Mid-Market,Outbound,Avery,10000,active,2024-11,10000,0
2026-06,CUST-1293,SMB,Inbound,Casey,2100,active,2024-11,2100,0
2026-06,CUST-1294,SMB,Partner,Jamie,1500,active,2024-11,1500,0
2026-06,CUST-1295,SMB,Inbound,Avery,2200,active,2024-12,2200,0
2026-06,CUST-1296,Mid-Market,Inbound,Casey,0,churned,2024-12,8800,-8800
2026-06,CUST-1298,SMB,Outbound,Casey,1400,active,2024-12,1400,0
2026-06,CUST-1299,Enterprise,Inbound,Morgan,17400,active,2024-12,17400,0
2026-06,CUST-1300,Mid-Market,Inbound,Jordan,4600,active,2024-12,4600,0
2026-06,CUST-1303,SMB,Inbound,Morgan,1900,active,2025-01,1900,0
2026-06,CUST-1304,SMB,Outbound,Riley,2100,active,2025-01,2100,0
2026-06,CUST-1305,SMB,Inbound,Casey,1600,active,2025-01,1600,0
2026-06,CUST-1307,SMB,Inbound,Casey,2400,active,2025-02,2400,0
2026-06,CUST-1309,SMB,Inbound,Riley,1700,active,2025-02,1700,0
2026-06,CUST-1310,Strategic,Inbound,Jordan,56400,active,2025-02,56400,0
2026-06,CUST-1311,Mid-Market,Outbound,Casey,7700,active,2025-02,7700,0
2026-06,CUST-1313,SMB,Partner,Morgan,2000,active,2025-03,2000,0
2026-06,CUST-1314,Enterprise,Partner,Taylor,30900,active,2025-03,30900,0
2026-06,CUST-1317,Enterprise,Outbound,Casey,35600,active,2025-03,35600,0
2026-06,CUST-1318,SMB,Outbound,Casey,1800,active,2025-04,1800,0
2026-06,CUST-1319,Strategic,Event,Jordan,73300,active,2025-04,73300,0
2026-06,CUST-1320,Enterprise,Event,Jordan,22900,active,2025-04,22900,0
2026-06,CUST-1321,Enterprise,Inbound,Jordan,18800,active,2025-04,18800,0
2026-06,CUST-1322,SMB,Inbound,Avery,2300,active,2025-04,2300,0
2026-06,CUST-1323,Strategic,Outbound,Avery,52800,active,2025-04,52800,0
2026-06,CUST-1325,Enterprise,Inbound,Avery,22700,active,2025-05,22700,0
2026-06,CUST-1326,SMB,Inbound,Taylor,1600,contracted,2025-05,1900,-300
2026-06,CUST-1327,Enterprise,Inbound,Riley,25300,active,2025-05,25300,0
2026-06,CUST-1328,SMB,Outbound,Taylor,2300,active,2025-05,2300,0
2026-06,CUST-1330,Enterprise,Inbound,Jamie,24300,active,2025-06,24300,0
2026-06,CUST-1331,Enterprise,Inbound,Morgan,19800,active,2025-06,19800,0
2026-06,CUST-1335,SMB,Inbound,Casey,1400,active,2025-06,1400,0
2026-06,CUST-1336,SMB,Inbound,Avery,2100,active,2025-07,2100,0
2026-06,CUST-1337,SMB,Partner,Casey,1800,expanded,2025-07,1600,200
2026-06,CUST-1338,Mid-Market,Event,Morgan,8600,active,2025-07,8600,0
2026-06,CUST-1339,SMB,Partner,Jamie,1700,active,2025-07,1700,0
2026-06,CUST-1340,SMB,Inbound,Avery,2200,active,2025-07,2200,0
2026-06,CUST-1341,Enterprise,Outbound,Avery,35800,active,2025-07,35800,0
2026-06,CUST-1342,Enterprise,Outbound,Riley,23900,active,2025-08,23900,0
2026-06,CUST-1343,SMB,Outbound,Morgan,1800,active,2025-08,1800,0
2026-06,CUST-1344,Strategic,Inbound,Casey,71600,active,2025-08,71600,0
2026-06,CUST-1345,Mid-Market,Inbound,Taylor,4700,active,2025-08,4700,0
2026-06,CUST-1346,SMB,Outbound,Avery,1600,active,2025-08,1600,0
2026-06,CUST-1347,SMB,Outbound,Jordan,2300,active,2025-08,2300,0
2026-06,CUST-1348,Strategic,Outbound,Taylor,64000,active,2025-08,64000,0
2026-06,CUST-1349,SMB,Inbound,Casey,1600,active,2025-08,1600,0
2026-06,CUST-1350,SMB,Outbound,Taylor,1900,active,2025-09,1900,0
2026-06,CUST-1352,Mid-Market,Outbound,Casey,8600,active,2025-09,8600,0
2026-06,CUST-1354,Mid-Market,Inbound,Taylor,6200,expanded,2025-09,5400,800
2026-06,CUST-1355,Strategic,Partner,Jordan,75900,active,2025-09,75900,0
2026-06,CUST-1357,SMB,Outbound,Taylor,2200,active,2025-10,2200,0
2026-06,CUST-1358,Mid-Market,Outbound,Riley,8900,active,2025-10,8900,0
2026-06,CUST-1360,Mid-Market,Outbound,Morgan,0,churned,2025-10,5300,-5300
2026-06,CUST-1361,SMB,Outbound,Casey,1700,active,2025-10,1700,0
2026-06,CUST-1362,SMB,Outbound,Casey,2200,active,2025-10,2200,0
2026-06,CUST-1364,Mid-Market,Partner,Jamie,6000,active,2025-11,6000,0
2026-06,CUST-1366,SMB,Partner,Casey,1400,active,2025-11,1400,0
2026-06,CUST-1367,Mid-Market,Outbound,Taylor,8200,active,2025-11,8200,0
2026-06,CUST-1369,SMB,Outbound,Jamie,2200,active,2025-12,2200,0
2026-06,CUST-1370,SMB,Outbound,Jordan,1600,active,2025-12,1600,0
2026-06,CUST-1371,Enterprise,Outbound,Jordan,31000,active,2025-12,31000,0
2026-06,CUST-1372,Mid-Market,Outbound,Avery,5100,active,2025-12,5100,0
2026-06,CUST-1375,Enterprise,Inbound,Morgan,35000,active,2025-12,35000,0
2026-06,CUST-1376,SMB,Inbound,Taylor,2600,active,2025-12,2600,0
2026-06,CUST-1377,SMB,Inbound,Casey,2100,active,2026-01,2100,0
2026-06,CUST-1378,Mid-Market,Inbound,Avery,6500,active,2026-01,6500,0
2026-06,CUST-1379,SMB,Inbound,Jamie,1800,active,2026-01,1800,0
2026-06,CUST-1380,SMB,Outbound,Jordan,1600,active,2026-01,1600,0
2026-06,CUST-1381,SMB,Inbound,Jordan,1800,active,2026-01,1800,0
2026-06,CUST-1382,Enterprise,Inbound,Riley,18100,active,2026-01,18100,0
2026-06,CUST-1383,SMB,Inbound,Taylor,2000,active,2026-01,2000,0
2026-06,CUST-1384,Enterprise,Partner,Morgan,21400,active,2026-02,21400,0
2026-06,CUST-1385,Strategic,Inbound,Taylor,65800,active,2026-02,65800,0
2026-06,CUST-1386,SMB,Inbound,Jamie,1500,active,2026-02,1500,0
2026-06,CUST-1387,SMB,Outbound,Riley,1800,active,2026-02,1800,0
2026-06,CUST-1388,Mid-Market,Outbound,Taylor,6800,active,2026-02,6800,0
2026-06,CUST-1389,SMB,Event,Avery,1400,active,2026-02,1400,0
2026-06,CUST-1390,SMB,Outbound,Jordan,1800,active,2026-02,1800,0
2026-06,CUST-1391,SMB,Event,Casey,1600,active,2026-02,1600,0
2026-06,CUST-1392,SMB,Partner,Casey,1700,active,2026-03,1700,0
2026-06,CUST-1393,SMB,Event,Morgan,1600,active,2026-03,1600,0
2026-06,CUST-1394,Enterprise,Inbound,Jordan,21000,active,2026-03,21000,0
2026-06,CUST-1395,SMB,Outbound,Jamie,1300,active,2026-03,1300,0
2026-06,CUST-1396,Enterprise,Partner,Avery,16500,active,2026-03,16500,0
2026-06,CUST-1397,Mid-Market,Outbound,Avery,4900,active,2026-03,4900,0
2026-06,CUST-1398,Mid-Market,Inbound,Riley,7900,active,2026-04,7900,0
2026-06,CUST-1399,Mid-Market,Inbound,Morgan,7000,active,2026-04,7000,0
2026-06,CUST-1400,SMB,Outbound,Riley,2000,active,2026-04,2000,0
2026-06,CUST-1401,Enterprise,Outbound,Avery,27200,active,2026-04,27200,0
2026-06,CUST-1402,SMB,Partner,Riley,2200,active,2026-04,2200,0
2026-06,CUST-1403,Enterprise,Outbound,Jamie,40200,active,2026-04,40200,0
2026-06,CUST-1404,SMB,Outbound,Jordan,1200,active,2026-04,1200,0
2026-06,CUST-1405,SMB,Outbound,Avery,2100,active,2026-04,2100,0
2026-06,CUST-1406,Mid-Market,Inbound,Taylor,5100,active,2026-04,5100,0
2026-06,CUST-1407,SMB,Outbound,Taylor,1400,active,2026-05,1400,0
2026-06,CUST-1408,Mid-Market,Inbound,Riley,7500,active,2026-05,7500,0
